"ApproxGeneration","IndividualID","Beta","AvgFluxOutput","FluxOutputDistribution"
0,43,703.2002922890294,0.12316569675457596,"{0.11270061308706096, 0.12401530025053184, 0.1327811769261351}"
0,44,608.9034593226977,0.12316441091652032,"{0.11270084227695285, 0.12401352035566171, 0.13277887011694642}"
0,45,30.63592173801175,0.1230742663163515,"{0.11263154231915916, 0.12392356314660301, 0.13266769348329235}"
0,46,1379.736880343335,0.12297427856208387,"{0.11219763009134712, 0.12394345537878097, 0.13278175021612357}"
0,47,288.8629617488604,0.12315226535372217,"{0.1126916796863784, 0.12400127190757412, 0.13276384446721398}"
0,48,1399.9446521292168,0.12295626868052026,"{0.11215278583684647, 0.12393511693545485, 0.1327809032692595}"
0,49,1.030200953939238,0.12253793947311105,"{0.11222253815256392, 0.12338986287955053, 0.1320014173872187}"
0,50,1.068627351957397,0.12255058391931517,"{0.11223207184016534, 0.12340244032568766, 0.13201723959209247}"
1,51,64.97878300650734,0.12311021808994951,"{0.11265921317116356, 0.12395936057522454, 0.13271208052346048}"
1,52,1.0306539727511699,0.12253809289041113,"{0.1122226537678124, 0.12339001533802016, 0.13200160956540083}"
1,53,1.0876215073712776,0.12255657082807503,"{0.11223658768969555, 0.12340839586697831, 0.13202472892755127}"
1,54,572.1943668198259,0.12316362420989357,"{0.11270038364899765, 0.12401267134605863, 0.13277781763462446}"
1,55,1.0816402708208848,0.12255470344032249,"{0.11223517917870793, 0.12340653813265563, 0.1320223930096039}"
1,56,1399.934340750282,0.12295631258249284,"{0.11215284395510104, 0.12393518571755732, 0.13278090807482018}"
1,57,1.069231648501517,0.12255077698734873,"{0.11223221728521754, 0.12340263255014657, 0.13201748112668207}"
1,58,1035.713231360244,0.12314324095769513,"{0.11263198129467242, 0.12401176068221981, 0.13278598089619317}"
1,59,1295.2025495847645,0.12303831803521606,"{0.11235881158772056, 0.12397177791185987, 0.13278436460606782}"
1,60,1399.9543438282408,0.12295627126350346,"{0.11215280141626682, 0.12393512314558836, 0.13278088922865522}"
1,61,1.0490709050992453,0.12254424068862602,"{0.11222728845421928, 0.12339613057023131, 0.13200930304142744}"
1,62,1.0490841532335036,0.12254424506514834,"{0.11222729174713186, 0.12339613473179384, 0.13200930871651934}"
1,63,1399.9359106316454,0.12295630105794386,"{0.11215288370519273, 0.12393510170019764, 0.13278091776844123}"
1,64,696.8183604970476,0.12316564984445591,"{0.11270071582903525, 0.12401519697404105, 0.13278103673029149}"
1,65,1399.946673955021,0.12295631677408608,"{0.11215284837408877, 0.12393518010693752, 0.13278092184123197}"
1,66,62.947766440247115,0.12310895650356964,"{0.1126582417144744, 0.12395810395666171, 0.13271052383957285}"
1,67,1399.9191749707052,0.12295631239226243,"{0.11215289920386876, 0.12393515160250314, 0.1327808863704154}"
1,68,1.0801569366763235,0.12255423786396724,"{0.11223482806263478, 0.12340607497996, 0.13202181054930695}"
1,69,115.78736965536022,0.12313006459286488,"{0.11267450379211101, 0.12397913138402059, 0.13273655860246308}"
1,70,49.179971743974704,0.12309844285842855,"{0.11265014782448882, 0.12394763455591588, 0.13269754619488097}"
1,71,990.6020812257126,0.123151076472455,"{0.11265357011685069, 0.12401402290644331, 0.13278563639407104}"
1,72,1.0047021362532473,0.12252912723352127,"{0.112215897462972, 0.12338109711878464, 0.13199038711880715}"
1,73,1.0069201275035164,0.12252990801115811,"{0.11221648565480195, 0.12338187388588856, 0.1319913644927838}"
1,74,1.0767008160635103,0.12255314920933093,"{0.11223400684751751, 0.12340499220666652, 0.13202044857380876}"
1,75,1.0980670429136934,0.12255979296737492,"{0.11223901906960485, 0.12341160095101117, 0.13202875888150875}"
1,76,700.5747503085671,0.12316567762444937,"{0.11270065383454839, 0.12401525889166268, 0.13278112014713703}"
1,77,1.0007023246650724,0.12252771260095043,"{0.11221483179042888, 0.12337969040845594, 0.13198861560396646}"
1,78,1052.9842947937896,0.12313962459518302,"{0.1126221355797723, 0.12401065185039692, 0.13278608635537983}"
1,79,66.82266286572272,0.12311131360110585,"{0.11266005668986605, 0.12396045147709618, 0.13271343263635532}"
1,80,1074.4663700207911,0.12313454686177153,"{0.11260847485729032, 0.12400899365966359, 0.1327861720683607}"
1,81,1399.9900533204525,0.12295624154503229,"{0.1121527179587351, 0.12393510894041469, 0.13278089773594706}"
1,82,1399.9445136473705,0.12295629647771496,"{0.1121528481237885, 0.12393513190073083, 0.13278090940862555}"
1,83,1079.7291345484186,0.12313323369463694,"{0.11260492563941778, 0.12400858632740652, 0.13278618911708656}"
1,84,652.9389676853715,0.12316516085532332,"{0.1127010491180015, 0.12401442168827133, 0.1327800117596972}"
1,85,1399.9040216454525,0.12295634746598973,"{0.11215291289001424, 0.12393521387011114, 0.13278091563784383}"
1,86,798.3830668955521,0.12316520266912602,"{0.11269616154807037, 0.12401639528312748, 0.13278305117618022}"
1,87,1399.9974106797845,0.12295623212668562,"{0.11215270342157833, 0.12393510733126191, 0.13278088562721663}"
1,88,1271.283184916265,0.12305337683057216,"{0.11239708924023842, 0.123978158014475, 0.13278488323700302}"
1,89,1399.9521256077624,0.12295630019637634,"{0.1121528286116105, 0.12393515617780032, 0.1327809157997182}"
1,90,1399.9999199984857,0.12295624436100505,"{0.11215269684054914, 0.12393513155860933, 0.13278090468385667}"
1,91,1399.9015225609885,0.1229563137413349,"{0.11215289684461195, 0.12393513577552663, 0.13278090860386615}"
1,92,826.1786856206826,0.12316449937960477,"{0.11269343997409692, 0.12401653482253937, 0.13278352334217802}"
1,93,703.2002922890294,0.12316569675457596,"{0.11270061308706096, 0.12401530025053184, 0.1327811769261351}"
1,94,608.9034593226977,0.12316441091652032,"{0.11270084227695285, 0.12401352035566171, 0.13277887011694642}"
1,95,30.63592173801175,0.1230742663163515,"{0.11263154231915916, 0.12392356314660301, 0.13266769348329235}"
1,96,1379.736880343335,0.12297427856208387,"{0.11219763009134712, 0.12394345537878097, 0.13278175021612357}"
1,97,288.8629617488604,0.12315226535372217,"{0.1126916796863784, 0.12400127190757412, 0.13276384446721398}"
1,98,1399.9446521292168,0.12295626868052026,"{0.11215278583684647, 0.12393511693545485, 0.1327809032692595}"
1,99,1.030200953939238,0.12253793947311105,"{0.11222253815256392, 0.12338986287955053, 0.1320014173872187}"
1,100,1.068627351957397,0.12255058391931517,"{0.11223207184016534, 0.12340244032568766, 0.13201723959209247}"
2,101,64.97878300650734,0.12311021808994951,"{0.11265921317116356, 0.12395936057522454, 0.13271208052346048}"
2,102,64.97878300650734,0.12311021808994951,"{0.11265921317116356, 0.12395936057522454, 0.13271208052346048}"
2,103,64.97878300650734,0.12311021808994951,"{0.11265921317116356, 0.12395936057522454, 0.13271208052346048}"
2,104,1.0306539727511699,0.12253809289041113,"{0.1122226537678124, 0.12339001533802016, 0.13200160956540083}"
2,105,1.0306539727511699,0.12253809289041113,"{0.1122226537678124, 0.12339001533802016, 0.13200160956540083}"
2,106,1.0306539727511699,0.12253809289041113,"{0.1122226537678124, 0.12339001533802016, 0.13200160956540083}"
2,107,1.0876215073712776,0.12255657082807503,"{0.11223658768969555, 0.12340839586697831, 0.13202472892755127}"
2,108,1.0876215073712776,0.12255657082807503,"{0.11223658768969555, 0.12340839586697831, 0.13202472892755127}"
2,109,1.0876215073712776,0.12255657082807503,"{0.11223658768969555, 0.12340839586697831, 0.13202472892755127}"
2,110,572.1943668198259,0.12316362420989357,"{0.11270038364899765, 0.12401267134605863, 0.13277781763462446}"
2,111,572.1943668198259,0.12316362420989357,"{0.11270038364899765, 0.12401267134605863, 0.13277781763462446}"
2,112,572.1943668198259,0.12316362420989357,"{0.11270038364899765, 0.12401267134605863, 0.13277781763462446}"
2,113,1399.9804867522541,0.12295626561022521,"{0.11215276036811084, 0.12393511662044632, 0.13278091984211848}"
2,114,1399.9804867522541,0.12295626561022521,"{0.11215276036811084, 0.12393511662044632, 0.13278091984211848}"
2,115,1.0816402708208848,0.12255470344032249,"{0.11223517917870793, 0.12340653813265563, 0.1320223930096039}"
2,116,1399.934340750282,0.12295631258249284,"{0.11215284395510104, 0.12393518571755732, 0.13278090807482018}"
2,117,1399.934340750282,0.12295631258249284,"{0.11215284395510104, 0.12393518571755732, 0.13278090807482018}"
2,118,1399.934340750282,0.12295631258249284,"{0.11215284395510104, 0.12393518571755732, 0.13278090807482018}"
2,119,1399.9989525288042,0.12295623096873504,"{0.11215265412746639, 0.123935126175215, 0.1327809126035237}"
2,120,1399.9989525288042,0.12295623096873504,"{0.11215265412746639, 0.123935126175215, 0.1327809126035237}"
2,121,1.069231648501517,0.12255077698734873,"{0.11223221728521754, 0.12340263255014657, 0.13201748112668207}"
2,122,422.1910797691865,0.12315906796759771,"{0.1126969695636339, 0.12400806526612686, 0.1327721690730324}"
2,123,422.1910797691865,0.12315906796759771,"{0.1126969695636339, 0.12400806526612686, 0.1327721690730324}"
2,124,1035.713231360244,0.12314324095769513,"{0.11263198129467242, 0.12401176068221981, 0.13278598089619317}"
2,125,1295.2025495847645,0.12303831803521606,"{0.11235881158772056, 0.12397177791185987, 0.13278436460606782}"
2,126,1295.2025495847645,0.12303831803521606,"{0.11235881158772056, 0.12397177791185987, 0.13278436460606782}"
2,127,1295.2025495847645,0.12303831803521606,"{0.11235881158772056, 0.12397177791185987, 0.13278436460606782}"
2,128,1399.9543438282408,0.12295627126350346,"{0.11215280141626682, 0.12393512314558836, 0.13278088922865522}"
2,129,1399.9543438282408,0.12295627126350346,"{0.11215280141626682, 0.12393512314558836, 0.13278088922865522}"
2,130,1399.9543438282408,0.12295627126350346,"{0.11215280141626682, 0.12393512314558836, 0.13278088922865522}"
2,131,1.0490709050992453,0.12254424068862602,"{0.11222728845421928, 0.12339613057023131, 0.13200930304142744}"
2,132,1.0490709050992453,0.12254424068862602,"{0.11222728845421928, 0.12339613057023131, 0.13200930304142744}"
2,133,1.0490709050992453,0.12254424068862602,"{0.11222728845421928, 0.12339613057023131, 0.13200930304142744}"
2,134,1.0490841532335036,0.12254424506514834,"{0.11222729174713186, 0.12339613473179384, 0.13200930871651934}"
2,135,1.0490841532335036,0.12254424506514834,"{0.11222729174713186, 0.12339613473179384, 0.13200930871651934}"
2,136,1.0490841532335036,0.12254424506514834,"{0.11222729174713186, 0.12339613473179384, 0.13200930871651934}"
2,137,919.9510443260099,0.12315925133895339,"{0.11267690263560932, 0.12401596440404823, 0.13278488697720262}"
2,138,919.9510443260099,0.12315925133895339,"{0.11267690263560932, 0.12401596440404823, 0.13278488697720262}"
2,139,1399.9359106316454,0.12295630105794386,"{0.11215288370519273, 0.12393510170019764, 0.13278091776844123}"
2,140,1.060391694083665,0.1225479352706691,"{0.1122300744253757, 0.12339980574042564, 0.13201392564620598}"
2,141,1.060391694083665,0.1225479352706691,"{0.1122300744253757, 0.12339980574042564, 0.13201392564620598}"
2,142,696.8183604970476,0.12316564984445591,"{0.11270071582903525, 0.12401519697404105, 0.13278103673029149}"
2,143,696.8183604970476,0.12316564984445591,"{0.11270071582903525, 0.12401519697404105, 0.13278103673029149}"
2,144,1399.946673955021,0.12295631677408608,"{0.11215284837408877, 0.12393518010693752, 0.13278092184123197}"
2,145,1399.946673955021,0.12295631677408608,"{0.11215284837408877, 0.12393518010693752, 0.13278092184123197}"
2,146,1399.946673955021,0.12295631677408608,"{0.11215284837408877, 0.12393518010693752, 0.13278092184123197}"
2,147,62.947766440247115,0.12310895650356964,"{0.1126582417144744, 0.12395810395666171, 0.13271052383957285}"
2,148,62.947766440247115,0.12310895650356964,"{0.1126582417144744, 0.12395810395666171, 0.13271052383957285}"
2,149,62.947766440247115,0.12310895650356964,"{0.1126582417144744, 0.12395810395666171, 0.13271052383957285}"
2,150,980.3536178055393,0.12315253926798082,"{0.11265766891902766, 0.12401440665061733, 0.13278554223429753}"
3,151,980.3536178055393,0.12315253926798082,"{0.11265766891902766, 0.12401440665061733, 0.13278554223429753}"
3,152,1399.9191749707052,0.12295631239226243,"{0.11215289920386876, 0.12393515160250314, 0.1327808863704154}"
3,153,1.0801569366763235,0.12255423786396724,"{0.11223482806263478, 0.12340607497996, 0.13202181054930695}"
3,154,1.0801569366763235,0.12255423786396724,"{0.11223482806263478, 0.12340607497996, 0.13202181054930695}"
3,155,1.0801569366763235,0.12255423786396724,"{0.11223482806263478, 0.12340607497996, 0.13202181054930695}"
3,156,115.78736965536022,0.12313006459286488,"{0.11267450379211101, 0.12397913138402059, 0.13273655860246308}"
3,157,115.78736965536022,0.12313006459286488,"{0.11267450379211101, 0.12397913138402059, 0.13273655860246308}"
3,158,115.78736965536022,0.12313006459286488,"{0.11267450379211101, 0.12397913138402059, 0.13273655860246308}"
3,159,1.0264512910417722,0.12253666538328996,"{0.11222157775659841, 0.12338859554967606, 0.13199982284359538}"
3,160,1.0264512910417722,0.12253666538328996,"{0.11222157775659841, 0.12338859554967606, 0.13199982284359538}"
3,161,49.179971743974704,0.12309844285842855,"{0.11265014782448882, 0.12394763455591588, 0.13269754619488097}"
3,162,49.179971743974704,0.12309844285842855,"{0.11265014782448882, 0.12394763455591588, 0.13269754619488097}"
3,163,990.6020812257126,0.123151076472455,"{0.11265357011685069, 0.12401402290644331, 0.13278563639407104}"
3,164,990.6020812257126,0.123151076472455,"{0.11265357011685069, 0.12401402290644331, 0.13278563639407104}"
3,165,990.6020812257126,0.123151076472455,"{0.11265357011685069, 0.12401402290644331, 0.13278563639407104}"
3,166,1.0047021362532473,0.12252912723352127,"{0.112215897462972, 0.12338109711878464, 0.13199038711880715}"
3,167,1.0047021362532473,0.12252912723352127,"{0.112215897462972, 0.12338109711878464, 0.13199038711880715}"
3,168,1.0047021362532473,0.12252912723352127,"{0.112215897462972, 0.12338109711878464, 0.13199038711880715}"
3,169,1.0069201275035164,0.12252990801115811,"{0.11221648565480195, 0.12338187388588856, 0.1319913644927838}"
3,170,1.0069201275035164,0.12252990801115811,"{0.11221648565480195, 0.12338187388588856, 0.1319913644927838}"
3,171,1.0069201275035164,0.12252990801115811,"{0.11221648565480195, 0.12338187388588856, 0.1319913644927838}"
3,172,1.0301961155191992,0.12253793774939176,"{0.11222253675782526, 0.12338986115616349, 0.13200141533418652}"
3,173,1.0301961155191992,0.12253793774939176,"{0.11222253675782526, 0.12338986115616349, 0.13200141533418652}"
3,174,1.0767008160635103,0.12255314920933093,"{0.11223400684751751, 0.12340499220666652, 0.13202044857380876}"
3,175,1.0767008160635103,0.12255314920933093,"{0.11223400684751751, 0.12340499220666652, 0.13202044857380876}"
3,176,1.0980670429136934,0.12255979296737492,"{0.11223901906960485, 0.12341160095101117, 0.13202875888150875}"
3,177,1.0980670429136934,0.12255979296737492,"{0.11223901906960485, 0.12341160095101117, 0.13202875888150875}"
3,178,1.0980670429136934,0.12255979296737492,"{0.11223901906960485, 0.12341160095101117, 0.13202875888150875}"
3,179,1042.2013133381788,0.12314190970412082,"{0.11262837059473126, 0.1240113404905435, 0.13278601802708775}"
3,180,1042.2013133381788,0.12314190970412082,"{0.11262837059473126, 0.1240113404905435, 0.13278601802708775}"
3,181,700.5747503085671,0.12316567762444937,"{0.11270065383454839, 0.12401525889166268, 0.13278112014713703}"
3,182,700.5747503085671,0.12316567762444937,"{0.11270065383454839, 0.12401525889166268, 0.13278112014713703}"
3,183,1399.9403632639057,0.12295630370322141,"{0.11215284306235695, 0.12393515959890543, 0.13278090844840187}"
3,184,1399.9403632639057,0.12295630370322141,"{0.11215284306235695, 0.12393515959890543, 0.13278090844840187}"
3,185,1.0007023246650724,0.12252771260095043,"{0.11221483179042888, 0.12337969040845594, 0.13198861560396646}"
3,186,1052.9842947937896,0.12313962459518302,"{0.1126221355797723, 0.12401065185039692, 0.13278608635537983}"
3,187,1052.9842947937896,0.12313962459518302,"{0.1126221355797723, 0.12401065185039692, 0.13278608635537983}"
3,188,1052.9842947937896,0.12313962459518302,"{0.1126221355797723, 0.12401065185039692, 0.13278608635537983}"
3,189,66.82266286572272,0.12311131360110585,"{0.11266005668986605, 0.12396045147709618, 0.13271343263635532}"
3,190,66.82266286572272,0.12311131360110585,"{0.11266005668986605, 0.12396045147709618, 0.13271343263635532}"
3,191,66.82266286572272,0.12311131360110585,"{0.11266005668986605, 0.12396045147709618, 0.13271343263635532}"
3,192,1074.4663700207911,0.12313454686177153,"{0.11260847485729032, 0.12400899365966359, 0.1327861720683607}"
3,193,1074.4663700207911,0.12313454686177153,"{0.11260847485729032, 0.12400899365966359, 0.1327861720683607}"
3,194,1074.4663700207911,0.12313454686177153,"{0.11260847485729032, 0.12400899365966359, 0.1327861720683607}"
3,195,1399.910738385105,0.12295633825230524,"{0.1121529056797934, 0.12393519908118146, 0.1327809099959409}"
3,196,1399.910738385105,0.12295633825230524,"{0.1121529056797934, 0.12393519908118146, 0.1327809099959409}"
3,197,1399.9900533204525,0.12295624154503229,"{0.1121527179587351, 0.12393510894041469, 0.13278089773594706}"
3,198,1399.9445136473705,0.12295629647771496,"{0.1121528481237885, 0.12393513190073083, 0.13278090940862555}"
3,199,1399.9445136473705,0.12295629647771496,"{0.1121528481237885, 0.12393513190073083, 0.13278090940862555}"
3,200,1399.9445136473705,0.12295629647771496,"{0.1121528481237885, 0.12393513190073083, 0.13278090940862555}"
4,201,1079.7291345484186,0.12313323369463694,"{0.11260492563941778, 0.12400858632740652, 0.13278618911708656}"
4,202,1079.7291345484186,0.12313323369463694,"{0.11260492563941778, 0.12400858632740652, 0.13278618911708656}"
4,203,1079.7291345484186,0.12313323369463694,"{0.11260492563941778, 0.12400858632740652, 0.13278618911708656}"
4,204,652.9389676853715,0.12316516085532332,"{0.1127010491180015, 0.12401442168827133, 0.1327800117596972}"
4,205,652.9389676853715,0.12316516085532332,"{0.1127010491180015, 0.12401442168827133, 0.1327800117596972}"
4,206,652.9389676853715,0.12316516085532332,"{0.1127010491180015, 0.12401442168827133, 0.1327800117596972}"
4,207,1399.9040216454525,0.12295634746598973,"{0.11215291289001424, 0.12393521387011114, 0.13278091563784383}"
4,208,1399.9040216454525,0.12295634746598973,"{0.11215291289001424, 0.12393521387011114, 0.13278091563784383}"
4,209,1399.9040216454525,0.12295634746598973,"{0.11215291289001424, 0.12393521387011114, 0.13278091563784383}"
4,210,798.3830668955521,0.12316520266912602,"{0.11269616154807037, 0.12401639528312748, 0.13278305117618022}"
4,211,798.3830668955521,0.12316520266912602,"{0.11269616154807037, 0.12401639528312748, 0.13278305117618022}"
4,212,798.3830668955521,0.12316520266912602,"{0.11269616154807037, 0.12401639528312748, 0.13278305117618022}"
4,213,1399.9065204005692,0.1229563060358008,"{0.11215285756032048, 0.12393514239615375, 0.13278091815092818}"
4,214,1399.9065204005692,0.1229563060358008,"{0.11215285756032048, 0.12393514239615375, 0.13278091815092818}"
4,215,1399.9974106797845,0.12295623212668562,"{0.11215270342157833, 0.12393510733126191, 0.13278088562721663}"
4,216,1271.283184916265,0.12305337683057216,"{0.11239708924023842, 0.123978158014475, 0.13278488323700302}"
4,217,1271.283184916265,0.12305337683057216,"{0.11239708924023842, 0.123978158014475, 0.13278488323700302}"
4,218,1271.283184916265,0.12305337683057216,"{0.11239708924023842, 0.123978158014475, 0.13278488323700302}"
4,219,1399.9521256077624,0.12295630019637634,"{0.1121528286116105, 0.12393515617780032, 0.1327809157997182}"
4,220,1399.9521256077624,0.12295630019637634,"{0.1121528286116105, 0.12393515617780032, 0.1327809157997182}"
4,221,1399.9521256077624,0.12295630019637634,"{0.1121528286116105, 0.12393515617780032, 0.1327809157997182}"
4,222,1399.9999199984857,0.12295624436100505,"{0.11215269684054914, 0.12393513155860933, 0.13278090468385667}"
4,223,1399.9999199984857,0.12295624436100505,"{0.11215269684054914, 0.12393513155860933, 0.13278090468385667}"
4,224,1399.9999199984857,0.12295624436100505,"{0.11215269684054914, 0.12393513155860933, 0.13278090468385667}"
4,225,502.8757979025996,0.123161799843886,"{0.11269907439768884, 0.12401080287574541, 0.13277552225822378}"
4,226,502.8757979025996,0.123161799843886,"{0.11269907439768884, 0.12401080287574541, 0.13277552225822378}"
4,227,1399.9015225609885,0.1229563137413349,"{0.11215289684461195, 0.12393513577552663, 0.13278090860386615}"
4,228,826.1786856206826,0.12316449937960477,"{0.11269343997409692, 0.12401653482253937, 0.13278352334217802}"
4,229,826.1786856206826,0.12316449937960477,"{0.11269343997409692, 0.12401653482253937, 0.13278352334217802}"
4,230,826.1786856206826,0.12316449937960477,"{0.11269343997409692, 0.12401653482253937, 0.13278352334217802}"
4,231,420.78605330889366,0.12315901357129208,"{0.11269692751705593, 0.12400801077014133, 0.13277210242667903}"
4,232,420.78605330889366,0.12315901357129208,"{0.11269692751705593, 0.12400801077014133, 0.13277210242667903}"
4,233,703.2002922890294,0.12316569675457596,"{0.11270061308706096, 0.12401530025053184, 0.1327811769261351}"
4,234,703.2002922890294,0.12316569675457596,"{0.11270061308706096, 0.12401530025053184, 0.1327811769261351}"
4,235,608.9034593226977,0.12316441091652032,"{0.11270084227695285, 0.12401352035566171, 0.13277887011694642}"
4,236,608.9034593226977,0.12316441091652032,"{0.11270084227695285, 0.12401352035566171, 0.13277887011694642}"
4,237,608.9034593226977,0.12316441091652032,"{0.11270084227695285, 0.12401352035566171, 0.13277887011694642}"
4,238,30.63592173801175,0.1230742663163515,"{0.11263154231915916, 0.12392356314660301, 0.13266769348329235}"
4,239,30.63592173801175,0.1230742663163515,"{0.11263154231915916, 0.12392356314660301, 0.13266769348329235}"
4,240,30.63592173801175,0.1230742663163515,"{0.11263154231915916, 0.12392356314660301, 0.13266769348329235}"
4,241,1379.736880343335,0.12297427856208387,"{0.11219763009134712, 0.12394345537878097, 0.13278175021612357}"
4,242,1379.736880343335,0.12297427856208387,"{0.11219763009134712, 0.12394345537878097, 0.13278175021612357}"
4,243,1379.736880343335,0.12297427856208387,"{0.11219763009134712, 0.12394345537878097, 0.13278175021612357}"
4,244,292.04038910689974,0.12315247884416716,"{0.11269184558837639, 0.12400148493254348, 0.13276410601158165}"
4,245,292.04038910689974,0.12315247884416716,"{0.11269184558837639, 0.12400148493254348, 0.13276410601158165}"
4,246,288.8629617488604,0.12315226535372217,"{0.1126916796863784, 0.12400127190757412, 0.13276384446721398}"
4,247,1399.9446521292168,0.12295626868052026,"{0.11215278583684647, 0.12393511693545485, 0.1327809032692595}"
4,248,1399.9446521292168,0.12295626868052026,"{0.11215278583684647, 0.12393511693545485, 0.1327809032692595}"
4,249,1399.9446521292168,0.12295626868052026,"{0.11215278583684647, 0.12393511693545485, 0.1327809032692595}"
4,250,1.030200953939238,0.12253793947311105,"{0.11222253815256392, 0.12338986287955053, 0.1320014173872187}"
5,251,1.030200953939238,0.12253793947311105,"{0.11222253815256392, 0.12338986287955053, 0.1320014173872187}"
5,252,1.030200953939238,0.12253793947311105,"{0.11222253815256392, 0.12338986287955053, 0.1320014173872187}"
5,253,1.068627351957397,0.12255058391931517,"{0.11223207184016534, 0.12340244032568766, 0.13201723959209247}"
5,254,1.068627351957397,0.12255058391931517,"{0.11223207184016534, 0.12340244032568766, 0.13201723959209247}"
5,255,1.068627351957397,0.12255058391931517,"{0.11223207184016534, 0.12340244032568766, 0.13201723959209247}"
